           2.00	          -0.00	           0.00 
           2.00	           0.00	          -0.00 
           2.00	          -0.00	           0.00 
           2.00	          -0.00	           0.00 
           2.00	          -0.00	           0.00 
           2.00	          -0.00	           0.00 
           2.00	          -0.00	           0.00 
           2.00	           0.00	          -0.00 
           2.00	           0.00	          -0.00 
           2.00	          -0.00	           0.00 
           2.00	          -0.00	           0.00 
           2.00	           0.00	          -0.00 
           2.00	           0.00	          -0.00 
           2.00	           0.00	          -0.00 
           2.00	     -359679.42	   -11162727.38 
           2.00	     -532379.08	   -22160293.42 
           2.00	     -625712.86	   -40829718.77 
           2.00	       27319.50	   -42885782.59 
           2.00	     1241703.80	   -18493179.10 
           2.00	     1979273.84	    13000805.17 
           2.00	     1678677.68	    25147502.90 
           2.00	      850255.25	    17426039.57 
           2.00	      236751.08	     5913730.00 
           3.00	           0.00	           0.00 
           3.00	   255187207.66	  -183624242.52 
           3.00	   466181498.17	  -335961158.80 
           3.00	   779901932.69	  -563137586.61 
           3.00	   666871380.52	  -483833538.72 
           3.00	    13921372.16	   -15200895.26 
           3.00	  -644374443.11	   459268891.98 
           3.00	  -768096609.10	   550247227.43 
           3.00	  -462617626.90	   332069729.62 
           3.00	  -145471238.45	   104545944.64 
           3.00	   -18211747.55	    13098644.87 
           3.00	          -0.00	           0.00 
           3.00	           0.00	          -0.00 
           3.00	           0.00	          -0.00 
           3.00	          -0.00	           0.00 
           3.00	           0.00	          -0.00 
           3.00	           0.00	          -0.00 
           3.00	          -0.00	           0.00 
           3.00	          -0.00	           0.00 
           3.00	           0.00	          -0.00 
           3.00	           0.00	          -0.00 
           3.00	           0.00	          -0.00 
           3.00	          -0.00	           0.00 
           3.00	          -0.00	           0.00 
           3.00	          -0.00	           0.00 
           3.00	          -0.00	           0.00 
           3.00	           0.00	          -0.00 
           3.00	           0.00	          -0.00 
           3.00	          -0.00	           0.00 
           3.00	          -0.00	           0.00 
           3.00	           0.00	          -0.00 
           3.00	          -0.00	           0.00 
           3.00	          -0.00	           0.00 
           3.00	           0.00	          -0.00 
           3.00	           0.00	          -0.00 
           3.00	           0.00	          -0.00 
           3.00	           0.00	          -0.00 
           3.00	          -0.00	           0.00 
           3.00	          -0.00	           0.00 
           3.00	          -0.00	           0.00 
           3.00	           0.00	          -0.00 
           3.00	          -0.00	           0.00 
           3.00	           0.00	          -0.00 
           3.00	           0.00	          -0.00 
           3.00	          -0.00	           0.00 
           3.00	          -0.00	           0.00 
           3.00	          -0.00	           0.00 
           3.00	           0.00	          -0.00 
           3.00	          -0.00	           0.00 
           3.00	           0.00	          -0.00 
           3.00	           0.00	          -0.00 
           3.00	           0.00	          -0.00 
           3.00	          -0.00	           0.00 
           3.00	           0.00	          -0.00 
           3.00	           0.00	          -0.00 
           3.00	          -0.00	           0.00 
           3.00	          -0.00	           0.00 
           3.00	           0.00	          -0.00 
           3.00	          -0.00	           0.00 
           3.00	          -0.00	           0.00 
           3.00	          -0.00	           0.00 
           3.00	          -0.00	           0.00 
           3.00	          -0.00	           0.00 
           3.00	           0.01	          -0.01 
           3.00	           0.00	          -0.00 
           3.00	          -0.01	           0.00 
           3.00	          -0.00	           0.00 
           3.00	           0.00	          -0.00 
           3.00	           0.00	          -0.00 
           3.00	           0.00	          -0.00 
           3.00	     -719358.83	   -22325454.75 
           3.00	    -1064758.15	   -44320586.85 
           3.00	    -1251425.72	   -81659437.53 
           3.00	       54639.00	   -85771565.18 
           3.00	     2483407.61	   -36986358.19 
           3.00	     3958547.68	    26001610.35 
           3.00	     3357355.36	    50295005.79 
           3.00	     1700510.50	    34852079.15 
           3.00	      473502.15	    11827460.00 
           3.00	       54220.95	     1552405.21 
           3.00	           0.01	          -0.00 
           3.00	           0.00	          -0.00 
           3.00	           0.00	          -0.00 
           3.00	           0.00	          -0.00 
           3.00	          -0.00	           0.00 
           3.00	          -0.00	           0.00 
           3.00	          -0.01	           0.01 
           3.00	           0.00	          -0.00 
           3.00	           0.01	          -0.01 
           3.00	          -0.00	           0.00 
           3.00	    28689700.62	     1126001.77 
           3.00	    53291572.49	     3181421.95 
           3.00	    91025602.05	     7711468.42 
           3.00	    81804820.10	    11664900.16 
           3.00	    10473012.22	    11435594.13 
           3.00	   -64880432.37	     6815019.95 
           3.00	   -82144487.69	     1985915.40 
           3.00	   -50610481.36	     -253909.85 
           3.00	   -16130793.21	     -355906.06 
           3.00	    -2037295.17	      -67359.45 
           4.00	           0.00	           0.00 
           4.00	   255187207.66	  -183624242.52 
           4.00	   466181498.17	  -335961158.80 
           4.00	   779901932.69	  -563137586.61 
           4.00	   666871380.52	  -483833538.72 
           4.00	    13921372.16	   -15200895.26 
           4.00	  -644374443.11	   459268891.98 
           4.00	  -768096609.10	   550247227.43 
           4.00	  -462617626.90	   332069729.62 
           4.00	  -145471238.45	   104545944.64 
           4.00	   -18211747.55	    13098644.87 
           4.00	          -0.00	           0.00 
           4.00	           0.00	          -0.00 
           4.00	           0.00	          -0.00 
           4.00	          -0.00	           0.00 
           4.00	           0.00	          -0.00 
           4.00	           0.00	          -0.00 
           4.00	          -0.00	           0.00 
           4.00	          -0.00	           0.00 
           4.00	           0.00	          -0.00 
           4.00	           0.00	          -0.00 
           4.00	           0.00	          -0.00 
           4.00	          -0.00	           0.00 
           4.00	          -0.00	           0.00 
           4.00	          -0.00	           0.00 
           4.00	          -0.00	           0.00 
           4.00	           0.00	          -0.00 
           4.00	           0.00	          -0.00 
           4.00	          -0.00	           0.00 
           4.00	          -0.00	           0.00 
           4.00	           0.00	          -0.00 
           4.00	          -0.00	           0.00 
           4.00	          -0.00	           0.00 
           4.00	           0.00	          -0.00 
           4.00	           0.00	          -0.00 
           4.00	           0.00	          -0.00 
           4.00	           0.00	          -0.00 
           4.00	          -0.00	           0.00 
           4.00	          -0.00	           0.00 
           4.00	          -0.00	           0.00 
           4.00	           0.00	          -0.00 
           4.00	          -0.00	           0.00 
           4.00	           0.00	          -0.00 
           4.00	           0.00	          -0.00 
           4.00	          -0.00	           0.00 
           4.00	          -0.00	           0.00 
           4.00	          -0.00	           0.00 
           4.00	           0.00	          -0.00 
           4.00	          -0.00	           0.00 
           4.00	           0.00	          -0.00 
           4.00	           0.00	          -0.00 
           4.00	           0.00	          -0.00 
           4.00	          -0.00	           0.00 
           4.00	           0.00	          -0.00 
           4.00	           0.00	          -0.00 
           4.00	          -0.00	           0.00 
           4.00	          -0.00	           0.00 
           4.00	           0.00	          -0.00 
           4.00	          -0.00	           0.00 
           4.00	          -0.00	           0.00 
           4.00	          -0.00	           0.00 
           4.00	          -0.00	           0.00 
           4.00	          -0.00	           0.00 
           4.00	           0.01	          -0.01 
           4.00	           0.00	          -0.00 
           4.00	          -0.01	           0.00 
           4.00	          -0.00	           0.00 
           4.00	           0.00	          -0.00 
           4.00	           0.00	          -0.00 
           4.00	           0.00	          -0.00 
           4.00	     -719358.83	   -22325454.75 
           4.00	    -1064758.15	   -44320586.85 
           4.00	    -1251425.72	   -81659437.53 
           4.00	       54639.00	   -85771565.18 
           4.00	     2483407.61	   -36986358.19 
           4.00	     3958547.68	    26001610.35 
           4.00	     3357355.36	    50295005.79 
           4.00	     1700510.50	    34852079.15 
           4.00	      473502.15	    11827460.00 
           4.00	       54220.95	     1552405.21 
           4.00	           0.01	          -0.00 
           4.00	           0.00	          -0.00 
           4.00	           0.00	          -0.00 
           4.00	           0.00	          -0.00 
           4.00	          -0.00	           0.00 
           4.00	          -0.00	           0.00 
           4.00	          -0.01	           0.01 
           4.00	           0.00	          -0.00 
           4.00	           0.01	          -0.01 
           4.00	          -0.00	           0.00 
           4.00	    28689700.62	     1126001.77 
           4.00	    53291572.49	     3181421.95 
           4.00	    91025602.05	     7711468.42 
           4.00	    81804820.10	    11664900.16 
           4.00	    10473012.22	    11435594.13 
           4.00	   -64880432.37	     6815019.95 
           4.00	   -82144487.69	     1985915.40 
           4.00	   -50610481.36	     -253909.85 
           4.00	   -16130793.21	     -355906.06 
           4.00	    -2037295.17	      -67359.45 
           5.00	           0.00	           0.00 
           5.00	           0.00	           0.00 
           5.00	   255187207.66	  -183624242.52 
           5.00	   466181498.17	  -335961158.80 
           5.00	   779901932.69	  -563137586.61 
           5.00	   666871380.52	  -483833538.72 
           5.00	    13921372.16	   -15200895.26 
           5.00	  -644374443.11	   459268891.98 
           5.00	  -768096609.10	   550247227.43 
           5.00	  -462617626.90	   332069729.62 
           5.00	  -145471238.45	   104545944.64 
           5.00	   -18211747.55	    13098644.87 
           5.00	          -0.00	           0.00 
           5.00	           0.00	          -0.00 
           5.00	           0.00	          -0.00 
           5.00	          -0.00	           0.00 
           5.00	           0.00	          -0.00 
           5.00	           0.00	          -0.00 
           5.00	          -0.00	           0.00 
           5.00	          -0.00	           0.00 
           5.00	           0.00	          -0.00 
           5.00	           0.00	          -0.00 
           5.00	           0.00	          -0.00 
           5.00	          -0.00	           0.00 
           5.00	          -0.00	           0.00 
           5.00	          -0.00	           0.00 
           5.00	          -0.00	           0.00 
           5.00	           0.00	          -0.00 
           5.00	           0.00	          -0.00 
           5.00	          -0.00	           0.00 
           5.00	          -0.00	           0.00 
           5.00	           0.00	          -0.00 
           5.00	          -0.00	           0.00 
           5.00	          -0.00	           0.00 
           5.00	           0.00	          -0.00 
           5.00	           0.00	          -0.00 
           5.00	           0.00	          -0.00 
           5.00	           0.00	          -0.00 
           5.00	          -0.00	           0.00 
           5.00	          -0.00	           0.00 
           5.00	          -0.00	           0.00 
           5.00	           0.00	          -0.00 
           5.00	          -0.00	           0.00 
           5.00	           0.00	          -0.00 
           5.00	           0.00	          -0.00 
           5.00	          -0.00	           0.00 
           5.00	          -0.00	           0.00 
           5.00	          -0.00	           0.00 
           5.00	           0.00	          -0.00 
           5.00	          -0.00	           0.00 
           5.00	           0.00	          -0.00 
           5.00	           0.00	          -0.00 
           5.00	           0.00	          -0.00 
           5.00	          -0.00	           0.00 
           5.00	           0.00	          -0.00 
           5.00	           0.00	          -0.00 
           5.00	          -0.00	           0.00 
           5.00	          -0.00	           0.00 
           5.00	           0.00	          -0.00 
           5.00	          -0.00	           0.00 
           5.00	          -0.00	           0.00 
           5.00	          -0.00	           0.00 
           5.00	          -0.00	           0.00 
           5.00	          -0.00	           0.00 
           5.00	           0.01	          -0.01 
           5.00	           0.00	          -0.00 
           5.00	          -0.01	           0.00 
           5.00	          -0.00	           0.00 
           5.00	           0.00	          -0.00 
           5.00	           0.00	          -0.00 
           5.00	           0.00	          -0.00 
           5.00	     -719358.83	   -22325454.75 
           5.00	    -1064758.15	   -44320586.85 
           5.00	    -1251425.72	   -81659437.53 
           5.00	       54639.00	   -85771565.18 
           5.00	     2483407.61	   -36986358.19 
           5.00	     3958547.68	    26001610.35 
           5.00	     3357355.36	    50295005.79 
           5.00	     1700510.50	    34852079.15 
           5.00	      473502.15	    11827460.00 
           5.00	       54220.95	     1552405.21 
           5.00	           0.01	          -0.00 
           5.00	           0.00	          -0.00 
           5.00	           0.00	          -0.00 
           5.00	           0.00	          -0.00 
           5.00	          -0.00	           0.00 
           5.00	          -0.00	           0.00 
           5.00	          -0.01	           0.01 
           5.00	           0.00	          -0.00 
           5.00	           0.01	          -0.01 
           5.00	          -0.00	           0.00 
           5.00	    28689700.62	     1126001.77 
           5.00	    53291572.49	     3181421.95 
           5.00	    91025602.05	     7711468.42 
           5.00	    81804820.10	    11664900.16 
           5.00	    10473012.22	    11435594.13 
           5.00	   -64880432.37	     6815019.95 
           5.00	   -82144487.69	     1985915.40 
           5.00	   -50610481.36	     -253909.85 
           5.00	   -16130793.21	     -355906.06 
           6.00	           0.00	           0.00 
           6.00	           0.00	           0.00 
           6.00	   255187207.66	  -183624242.52 
           6.00	   466181498.17	  -335961158.80 
           6.00	   779901932.69	  -563137586.61 
           6.00	   666871380.52	  -483833538.72 
           6.00	    13921372.16	   -15200895.26 
           6.00	  -644374443.11	   459268891.98 
           6.00	  -768096609.10	   550247227.43 
           6.00	  -462617626.90	   332069729.62 
           6.00	  -145471238.45	   104545944.64 
           6.00	   -18211747.55	    13098644.87 
           6.00	          -0.00	           0.00 
           6.00	           0.00	          -0.00 
           6.00	           0.00	          -0.00 
           6.00	          -0.00	           0.00 
           6.00	           0.00	          -0.00 
           6.00	           0.00	          -0.00 
           6.00	          -0.00	           0.00 
           6.00	          -0.00	           0.00 
           6.00	           0.00	          -0.00 
           6.00	           0.00	          -0.00 
           6.00	           0.00	          -0.00 
           6.00	          -0.00	           0.00 
           6.00	          -0.00	           0.00 
           6.00	          -0.00	           0.00 
           6.00	          -0.00	           0.00 
           6.00	           0.00	          -0.00 
           6.00	           0.00	          -0.00 
           6.00	          -0.00	           0.00 
           6.00	          -0.00	           0.00 
           6.00	           0.00	          -0.00 
           6.00	          -0.00	           0.00 
           6.00	          -0.00	           0.00 
           6.00	           0.00	          -0.00 
           6.00	           0.00	          -0.00 
           6.00	           0.00	          -0.00 
           6.00	           0.00	          -0.00 
           6.00	          -0.00	           0.00 
           6.00	          -0.00	           0.00 
           6.00	          -0.00	           0.00 
           6.00	           0.00	          -0.00 
           6.00	          -0.00	           0.00 
           6.00	           0.00	          -0.00 
           6.00	           0.00	          -0.00 
           6.00	          -0.00	           0.00 
           6.00	          -0.00	           0.00 
           6.00	          -0.00	           0.00 
           6.00	           0.00	          -0.00 
           6.00	          -0.00	           0.00 
           6.00	           0.00	          -0.00 
           6.00	           0.00	          -0.00 
           6.00	           0.00	          -0.00 
           6.00	          -0.00	           0.00 
           6.00	           0.00	          -0.00 
           6.00	           0.00	          -0.00 
           6.00	          -0.00	           0.00 
           6.00	          -0.00	           0.00 
           6.00	           0.00	          -0.00 
           6.00	          -0.00	           0.00 
           6.00	          -0.00	           0.00 
           6.00	          -0.00	           0.00 
           6.00	          -0.00	           0.00 
           6.00	          -0.00	           0.00 
           6.00	           0.01	          -0.01 
           6.00	           0.00	          -0.00 
           6.00	          -0.01	           0.00 
           6.00	          -0.00	           0.00 
           6.00	           0.00	          -0.00 
           6.00	           0.00	          -0.00 
           6.00	           0.00	          -0.00 
           6.00	     -719358.83	   -22325454.75 
           6.00	    -1064758.15	   -44320586.85 
           6.00	    -1251425.72	   -81659437.53 
           6.00	       54639.00	   -85771565.18 
           6.00	     2483407.61	   -36986358.19 
           6.00	     3958547.68	    26001610.35 
           6.00	     3357355.36	    50295005.79 
           6.00	     1700510.50	    34852079.15 
           6.00	      473502.15	    11827460.00 
           6.00	       54220.95	     1552405.21 
           6.00	           0.01	          -0.00 
           6.00	           0.00	          -0.00 
           6.00	           0.00	          -0.00 
           6.00	           0.00	          -0.00 
           6.00	          -0.00	           0.00 
           6.00	          -0.00	           0.00 
           6.00	          -0.01	           0.01 
           6.00	           0.00	          -0.00 
           6.00	           0.01	          -0.01 
           6.00	          -0.00	           0.00 
           6.00	    28689700.62	     1126001.77 
           6.00	    53291572.49	     3181421.95 
           6.00	    91025602.05	     7711468.42 
           6.00	    81804820.10	    11664900.16 
           6.00	    10473012.22	    11435594.13 
           6.00	   -64880432.37	     6815019.95 
           6.00	   -82144487.69	     1985915.40 
           6.00	   -50610481.36	     -253909.85 
           6.00	   -16130793.21	     -355906.06 
           7.00	           0.00	           0.00 
           7.00	           0.00	           0.00 
           7.00	           0.00	           0.00 
           7.00	   255187207.66	  -183624242.52 
           7.00	   466181498.17	  -335961158.80 
           7.00	   779901932.69	  -563137586.61 
           7.00	   666871380.52	  -483833538.72 
           7.00	    13921372.16	   -15200895.26 
           7.00	  -644374443.11	   459268891.98 
           7.00	  -768096609.10	   550247227.43 
           7.00	  -462617626.90	   332069729.62 
           7.00	  -145471238.45	   104545944.64 
           7.00	   -18211747.55	    13098644.87 
           7.00	          -0.00	           0.00 
           7.00	           0.00	          -0.00 
           7.00	           0.00	          -0.00 
           7.00	          -0.00	           0.00 
           7.00	           0.00	          -0.00 
           7.00	           0.00	          -0.00 
           7.00	          -0.00	           0.00 
           7.00	          -0.00	           0.00 
           7.00	           0.00	          -0.00 
           7.00	           0.00	          -0.00 
           7.00	           0.00	          -0.00 
           7.00	          -0.00	           0.00 
           7.00	          -0.00	           0.00 
           7.00	          -0.00	           0.00 
           7.00	          -0.00	           0.00 
           7.00	           0.00	          -0.00 
           7.00	           0.00	          -0.00 
           7.00	          -0.00	           0.00 
           7.00	          -0.00	           0.00 
           7.00	           0.00	          -0.00 
           7.00	          -0.00	           0.00 
           7.00	          -0.00	           0.00 
           7.00	           0.00	          -0.00 
           7.00	           0.00	          -0.00 
           7.00	           0.00	          -0.00 
           7.00	           0.00	          -0.00 
           7.00	          -0.00	           0.00 
           7.00	          -0.00	           0.00 
           7.00	          -0.00	           0.00 
           7.00	           0.00	          -0.00 
           7.00	          -0.00	           0.00 
           7.00	           0.00	          -0.00 
           7.00	           0.00	          -0.00 
           7.00	          -0.00	           0.00 
           7.00	          -0.00	           0.00 
           7.00	          -0.00	           0.00 
           7.00	           0.00	          -0.00 
           7.00	          -0.00	           0.00 
           7.00	           0.00	          -0.00 
           7.00	           0.00	          -0.00 
           7.00	           0.00	          -0.00 
           7.00	          -0.00	           0.00 
           7.00	           0.00	          -0.00 
           7.00	           0.00	          -0.00 
           7.00	          -0.00	           0.00 
           7.00	          -0.00	           0.00 
           7.00	           0.00	          -0.00 
           7.00	          -0.00	           0.00 
           7.00	          -0.00	           0.00 
           7.00	          -0.00	           0.00 
           7.00	          -0.00	           0.00 
           7.00	          -0.00	           0.00 
           7.00	           0.01	          -0.01 
           7.00	           0.00	          -0.00 
           7.00	          -0.01	           0.00 
           7.00	          -0.00	           0.00 
           7.00	           0.00	          -0.00 
           7.00	           0.00	          -0.00 
           7.00	           0.00	          -0.00 
           7.00	     -719358.83	   -22325454.75 
           7.00	    -1064758.15	   -44320586.85 
           7.00	    -1251425.72	   -81659437.53 
           7.00	       54639.00	   -85771565.18 
           7.00	     2483407.61	   -36986358.19 
           7.00	     3958547.68	    26001610.35 
           7.00	     3357355.36	    50295005.79 
           7.00	     1700510.50	    34852079.15 
           7.00	      473502.15	    11827460.00 
           7.00	       54220.95	     1552405.21 
           7.00	           0.01	          -0.00 
           7.00	           0.00	          -0.00 
           7.00	           0.00	          -0.00 
           7.00	           0.00	          -0.00 
           7.00	          -0.00	           0.00 
           7.00	          -0.00	           0.00 
           7.00	          -0.01	           0.01 
           7.00	           0.00	          -0.00 
           7.00	           0.01	          -0.01 
           7.00	          -0.00	           0.00 
           7.00	    28689700.62	     1126001.77 
           7.00	    53291572.49	     3181421.95 
           7.00	    91025602.05	     7711468.42 
           7.00	    81804820.10	    11664900.16 
           7.00	    10473012.22	    11435594.13 
           7.00	   -64880432.37	     6815019.95 
           7.00	   -82144487.69	     1985915.40 
           7.00	   -50610481.36	     -253909.85 
           8.00	           0.00	           0.00 
           8.00	           0.00	           0.00 
           8.00	           0.00	           0.00 
           8.00	   255187207.66	  -183624242.52 
           8.00	   466181498.17	  -335961158.80 
           8.00	   779901932.69	  -563137586.61 
           8.00	   666871380.52	  -483833538.72 
           8.00	    13921372.16	   -15200895.26 
           8.00	  -644374443.11	   459268891.98 
           8.00	  -768096609.10	   550247227.43 
           8.00	  -462617626.90	   332069729.62 
           8.00	  -145471238.45	   104545944.64 
           8.00	   -18211747.55	    13098644.87 
           8.00	          -0.00	           0.00 
           8.00	           0.00	          -0.00 
           8.00	           0.00	          -0.00 
           8.00	          -0.00	           0.00 
           8.00	           0.00	          -0.00 
           8.00	           0.00	          -0.00 
           8.00	          -0.00	           0.00 
           8.00	          -0.00	           0.00 
           8.00	           0.00	          -0.00 
           8.00	           0.00	          -0.00 
           8.00	           0.00	          -0.00 
           8.00	          -0.00	           0.00 
           8.00	          -0.00	           0.00 
           8.00	          -0.00	           0.00 
           8.00	          -0.00	           0.00 
           8.00	           0.00	          -0.00 
           8.00	           0.00	          -0.00 
           8.00	          -0.00	           0.00 
           8.00	          -0.00	           0.00 
           8.00	           0.00	          -0.00 
           8.00	          -0.00	           0.00 
           8.00	          -0.00	           0.00 
           8.00	           0.00	          -0.00 
           8.00	           0.00	          -0.00 
           8.00	           0.00	          -0.00 
           8.00	           0.00	          -0.00 
           8.00	          -0.00	           0.00 
           8.00	          -0.00	           0.00 
           8.00	          -0.00	           0.00 
           8.00	           0.00	          -0.00 
           8.00	          -0.00	           0.00 
           8.00	           0.00	          -0.00 
           8.00	           0.00	          -0.00 
           8.00	          -0.00	           0.00 
           8.00	          -0.00	           0.00 
           8.00	          -0.00	           0.00 
           8.00	           0.00	          -0.00 
           8.00	          -0.00	           0.00 
           8.00	           0.00	          -0.00 
           8.00	           0.00	          -0.00 
           8.00	           0.00	          -0.00 
           8.00	          -0.00	           0.00 
           8.00	           0.00	          -0.00 
           8.00	           0.00	          -0.00 
           8.00	          -0.00	           0.00 
           8.00	          -0.00	           0.00 
           8.00	           0.00	          -0.00 
           8.00	          -0.00	           0.00 
           8.00	          -0.00	           0.00 
           8.00	          -0.00	           0.00 
           8.00	          -0.00	           0.00 
           8.00	          -0.00	           0.00 
           8.00	           0.01	          -0.01 
           8.00	           0.00	          -0.00 
           8.00	          -0.01	           0.00 
           8.00	          -0.00	           0.00 
           8.00	           0.00	          -0.00 
           8.00	           0.00	          -0.00 
           8.00	           0.00	          -0.00 
           8.00	     -719358.83	   -22325454.75 
           8.00	    -1064758.15	   -44320586.85 
           8.00	    -1251425.72	   -81659437.53 
           8.00	       54639.00	   -85771565.18 
           8.00	     2483407.61	   -36986358.19 
           8.00	     3958547.68	    26001610.35 
           8.00	     3357355.36	    50295005.79 
           8.00	     1700510.50	    34852079.15 
